family,strategy,seed,n_train,width,params,lr,weight_decay,step,epochs,examples_seen,train_loss,train_acc,val_loss,val_acc,l2_norm_sq,regularizer_loss,train_total_loss_reported,val_total_loss_reported,elapsed_s
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0,40,0.2048,10240,0.3908827618408203,0.8842,0.3819162109375,0.8876,99.35684738308191,0.0,0.3908827618408203,0.3819162109375,0.08175366700015729
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0,90,0.4608,23040,0.25045767181396483,0.92686,0.24863184204101563,0.9268,130.33440005034208,0.0,0.25045767181396483,0.24863184204101563,0.17593505900003947
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0,180,0.9216,46080,0.1881967446899414,0.94466,0.1877923797607422,0.944,161.26935381442308,0.0,0.1881967446899414,0.1877923797607422,0.3236371950006287
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0,193,0.98816,49408,0.18222961273193358,0.94632,0.18120316162109376,0.9438,164.5913869664073,0.0,0.18222961273193358,0.18120316162109376,0.36568001200066647
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0,393,2.01216,100608,0.12621819747924803,0.96304,0.14753597412109376,0.9576,215.64982999116182,0.0,0.12621819747924803,0.14753597412109376,0.664281970999582
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0,586,3.00032,150016,0.09499657981872558,0.97234,0.12453312072753907,0.9646,264.9919673874974,0.0,0.09499657981872558,0.12453312072753907,0.9486885229998734
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-06,40,0.2048,10240,0.3908827618408203,0.8842,0.3819162109375,0.8876,99.35684738308191,4.967842369154095e-05,0.39093244026451185,0.3819658893611915,0.07937910600048781
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-06,90,0.4608,23040,0.25045767181396483,0.92686,0.24863184204101563,0.9268,130.33440005034208,6.516720002517104e-05,0.25052283901399003,0.2486970092410408,0.1761318589997245
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-06,180,0.9216,46080,0.1881967446899414,0.94466,0.1877923797607422,0.944,161.26935381442308,8.063467690721154e-05,0.18827737936684863,0.18787301443764942,0.3422814860005019
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-06,193,0.98816,49408,0.18222961273193358,0.94632,0.18120316162109376,0.9438,164.5913869664073,8.229569348320364e-05,0.18231190842541678,0.18128545731457696,0.3843016320006427
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-06,393,2.01216,100608,0.12621819747924803,0.96304,0.14753597412109376,0.9576,215.64982999116182,0.0001078249149955809,0.12632602239424362,0.14764379903608935,0.6908921909998753
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-06,586,3.00032,150016,0.09499657981872558,0.97234,0.12453312072753907,0.9646,264.9919673874974,0.00013249598369374872,0.09512907580241933,0.12466561671123282,1.0011512540004333
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-06,40,0.2048,10240,0.3908827618408203,0.8842,0.3819162109375,0.8876,99.35684738308191,0.00014903527107462287,0.39103179711189495,0.3820652462085746,0.08938917200066498
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-06,90,0.4608,23040,0.25045767181396483,0.92686,0.24863184204101563,0.9268,130.33440005034208,0.00019550160007551312,0.25065317341404036,0.24882734364109113,0.18279858599998988
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-06,180,0.9216,46080,0.1881967446899414,0.94466,0.1877923797607422,0.944,161.26935381442308,0.00024190403072163463,0.18843864872066304,0.18803428379146384,0.3401202260010905
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-06,193,0.98816,49408,0.18222961273193358,0.94632,0.18120316162109376,0.9438,164.5913869664073,0.00024688708044961094,0.1824764998123832,0.18145004870154338,0.38431893900087744
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-06,393,2.01216,100608,0.12621819747924803,0.96304,0.14753597412109376,0.9576,215.64982999116182,0.00032347474498674273,0.12654167222423476,0.1478594488660805,0.6968457620005211
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-06,586,3.00032,150016,0.09499657981872558,0.97234,0.12453312072753907,0.9646,264.9919673874974,0.0003974879510812462,0.09539406776980683,0.12493060867862031,1.0181953419996717
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-05,40,0.2048,10240,0.3908832440185547,0.8842,0.381916650390625,0.8876,99.35646212100983,0.0004967823106050491,0.39138002632915975,0.38241343270123007,0.08019611700001406
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-05,90,0.4608,23040,0.2504582797241211,0.92688,0.24863241577148437,0.9268,130.333120316267,0.0006516656015813352,0.2511099453257024,0.2492840813730657,0.17778245999943465
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-05,180,0.9216,46080,0.18819284759521485,0.94466,0.18779107055664063,0.944,161.26640136539936,0.0008063320068269969,0.18899917960204185,0.18859740256346763,0.33548906199939665
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-05,193,0.98816,49408,0.1822161120605469,0.94636,0.18117266235351562,0.9438,164.5844397842884,0.0008229221989214421,0.18303903425946833,0.18199558455243706,0.38683142099944234
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-05,393,2.01216,100608,0.12637971740722656,0.96292,0.14748155822753906,0.9574,215.59871463477612,0.0010779935731738807,0.12745771098040043,0.14855955180071292,0.720461062999675
mnist_mlp,scratch,0,50000,91,18847,0.003,1e-05,586,3.00032,150016,0.09451571495056152,0.97274,0.12409686126708984,0.9648,265.022368632257,0.001325111843161285,0.0958408267937228,0.12542197311025113,1.034924907999084
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-05,40,0.2048,10240,0.3908833953857422,0.8842,0.3819167785644531,0.8876,99.35632115602493,0.001490344817340374,0.3923737402030826,0.3834071233817935,0.07859903600001417
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-05,90,0.4608,23040,0.25045845428466795,0.92688,0.24863252563476562,0.9268,130.3327927812934,0.001954991891719401,0.25241344617638733,0.250587517526485,0.1710237520001101
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-05,180,0.9216,46080,0.18819306732177735,0.94466,0.1877912109375,0.944,161.26566903293133,0.00241898503549397,0.19061205235727133,0.190210195972994,0.3379482710006414
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-05,193,0.98816,49408,0.1822167984008789,0.94634,0.18117298278808594,0.9438,164.58318787813187,0.002468747818171978,0.18468554621905087,0.1836417306062579,0.39018025800032774
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-05,393,2.01216,100608,0.1264866552734375,0.96298,0.1474650894165039,0.9574,215.61309341341257,0.0032341964012011885,0.12972085167463868,0.1506992858177051,0.732440003001102
mnist_mlp,scratch,0,50000,91,18847,0.003,3e-05,586,3.00032,150016,0.09477764488220215,0.97224,0.12458619232177734,0.9642,264.74814223498106,0.003971222133524716,0.09874886701572687,0.12855741445530205,1.0582673580011033
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0001,40,0.2048,10240,0.39088446044921876,0.8842,0.3819176574707031,0.8876,99.35545176267624,0.004967772588133812,0.39585223303735256,0.3868854300588369,0.08795806799935235
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0001,90,0.4608,23040,0.2504597283935547,0.92686,0.24863280029296875,0.9268,130.3308276310563,0.006516541381552816,0.2569762697751075,0.2551493416745216,0.19569854099972872
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0001,180,0.9216,46080,0.18812470581054688,0.94466,0.1877983612060547,0.9438,161.2590666115284,0.00806295333057642,0.1961876591411233,0.1958613145366311,0.36627430699991237
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0001,193,0.98816,49408,0.18215495025634765,0.94634,0.18119793701171874,0.9438,164.58400803804398,0.0082292004019022,0.19038415065824985,0.18942713741362094,0.4158267019993218
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0001,393,2.01216,100608,0.12673627853393554,0.96286,0.14843207092285157,0.9574,215.43607349693775,0.010771803674846888,0.13750808220878244,0.15920387459769847,0.7489352089996828
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0001,586,3.00032,150016,0.09499912017822265,0.97226,0.12443566284179687,0.964,264.8820336610079,0.013244101683050395,0.10824322186127305,0.13767976452484726,1.0498064910007088
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0003,40,0.2048,10240,0.39088778747558595,0.8842,0.3819204895019531,0.8876,99.35276786983013,0.014902915180474518,0.4057907026560605,0.39682340468242766,0.07957979200000409
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0003,90,0.4608,23040,0.2504603497314453,0.92688,0.248624755859375,0.9268,130.32315812259912,0.01954847371838987,0.2700088234498352,0.26817322957776485,0.17201841099995363
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0003,180,0.9216,46080,0.1881419299316406,0.94468,0.1878023468017578,0.9438,161.23282408714294,0.024184923613071438,0.21232685354471204,0.21198727041482923,0.3225955409998278
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0003,193,0.98816,49408,0.18214923553466797,0.94638,0.18114405517578125,0.9438,164.56394834816456,0.02468459225222468,0.20683382778689266,0.20582864742800594,0.3711516470011702
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0003,393,2.01216,100608,0.1263992694091797,0.96304,0.14935542907714844,0.9576,215.56110355257988,0.03233416553288698,0.15873343494206668,0.18168959461003542,0.7125745640005334
mnist_mlp,scratch,0,50000,91,18847,0.003,0.0003,586,3.00032,150016,0.09489359245300293,0.97238,0.12386136932373047,0.9648,264.9480443969369,0.03974220665954053,0.13463579911254345,0.163603575983271,1.0378790030008531
mnist_mlp,scratch,0,50000,91,18847,0.003,0.001,40,0.2048,10240,0.39089295349121095,0.8842,0.38191883544921873,0.8876,99.34247581660748,0.04967123790830374,0.4405641913995147,0.4315900733575225,0.08949635799945099
mnist_mlp,scratch,0,50000,91,18847,0.003,0.001,90,0.4608,23040,0.2504639920043945,0.92684,0.2486284912109375,0.9268,130.30074013024569,0.06515037006512285,0.3156143620695174,0.31377886127606036,0.19453428299857478
mnist_mlp,scratch,0,50000,91,18847,0.003,0.001,180,0.9216,46080,0.18812423553466798,0.94472,0.18778125,0.944,161.17106422781944,0.08058553211390972,0.2687097676485777,0.26836678211390974,0.3635884929990425
mnist_mlp,scratch,0,50000,91,18847,0.003,0.001,193,0.98816,49408,0.18219612518310546,0.9462,0.18113180236816406,0.9438,164.4935078471899,0.08224675392359496,0.2644428791067004,0.263378556291759,0.4139525020000292
mnist_mlp,scratch,0,50000,91,18847,0.003,0.001,393,2.01216,100608,0.1265140090942383,0.96308,0.14850596313476563,0.9576,215.47159024327993,0.10773579512163997,0.23424980421587827,0.2562417582564056,0.7598867299984704
mnist_mlp,scratch,0,50000,91,18847,0.003,0.001,586,3.00032,150016,0.09479791984558106,0.9726,0.1242675048828125,0.9644,264.4368087500334,0.1322184043750167,0.22701632422059775,0.2564859092578292,1.090053343999898
mnist_mlp,scratch,0,50000,91,18847,0.003,0.003,40,0.2048,10240,0.3909212237548828,0.88418,0.38193412475585936,0.8876,99.31445890665054,0.14897168835997582,0.5398929121148586,0.5309058131158352,0.0893460959996446
mnist_mlp,scratch,0,50000,91,18847,0.003,0.003,90,0.4608,23040,0.25051536773681643,0.92684,0.24863567810058593,0.9268,130.23229622095823,0.19534844433143736,0.44586381206825376,0.4439841224320233,0.19179198399979214
mnist_mlp,scratch,0,50000,91,18847,0.003,0.003,180,0.9216,46080,0.1882169485473633,0.94466,0.18788081970214843,0.944,161.06807474792004,0.24160211212188007,0.42981906066924336,0.4294829318240285,0.35366898699976446
mnist_mlp,scratch,0,50000,91,18847,0.003,0.003,193,0.98816,49408,0.18226824432373046,0.94632,0.1812281219482422,0.944,164.37839899212122,0.24656759848818183,0.4288358428119123,0.427795720436424,0.400939766999727
mnist_mlp,scratch,0,50000,91,18847,0.003,0.003,393,2.01216,100608,0.12649514129638673,0.96286,0.14870636291503905,0.9564,215.05680138617754,0.32258520207926633,0.44908034337565306,0.47129156499430536,0.721280702000513
mnist_mlp,scratch,0,50000,91,18847,0.003,0.003,586,3.00032,150016,0.09460342208862305,0.9724,0.12443842010498046,0.9644,263.8313083052635,0.3957469624578953,0.49035038454651836,0.5201853825628757,1.024224728000263
mnist_mlp,scratch,0,50000,91,18847,0.003,0.01,40,0.2048,10240,0.3910640740966797,0.8841,0.38203924560546876,0.888,99.21077278256416,0.4960538639128208,0.8871179380095005,0.8780931095182896,0.08876577299997734
mnist_mlp,scratch,0,50000,91,18847,0.003,0.01,90,0.4608,23040,0.2506091207885742,0.92684,0.24870032653808594,0.927,129.96682082116604,0.6498341041058302,0.9004432248944044,0.8985344306439161,0.18133068600036495
mnist_mlp,scratch,0,50000,91,18847,0.003,0.01,180,0.9216,46080,0.1883271041870117,0.94472,0.187928759765625,0.9438,160.46750669926405,0.8023375334963203,0.990664637683332,0.9902662932619453,0.333448170000338
mnist_mlp,scratch,0,50000,91,18847,0.003,0.01,193,0.98816,49408,0.18221519592285157,0.9462,0.18125940551757813,0.944,163.7520656734705,0.8187603283673525,1.000975524290204,1.0000197338849306,0.3838772250001057
mnist_mlp,scratch,0,50000,91,18847,0.003,0.01,393,2.01216,100608,0.12651566177368165,0.96308,0.14891563720703124,0.9568,213.43009363114834,1.0671504681557418,1.1936661299294233,1.216066105362773,0.7001333379994321
mnist_mlp,scratch,0,50000,91,18847,0.003,0.01,586,3.00032,150016,0.0939375129699707,0.97246,0.12362371673583984,0.9648,261.2967659831047,1.3064838299155235,1.4004213428854941,1.4301075466513633,1.0046691240004293
mnist_mlp,scratch,0,50000,91,18847,0.003,0.03,40,0.2048,10240,0.3914135162353516,0.88404,0.38233285522460936,0.8882,98.93755023181438,1.4840632534772158,1.8754767697125674,1.8663961087018253,0.08721429999968677
mnist_mlp,scratch,0,50000,91,18847,0.003,0.03,90,0.4608,23040,0.25095213134765626,0.92676,0.24891642761230467,0.9272,129.24936346709728,1.938740452006459,2.189692583354115,2.1876568796187637,0.18856893200063496
mnist_mlp,scratch,0,50000,91,18847,0.003,0.03,180,0.9216,46080,0.18864753112792967,0.94462,0.18807944946289062,0.944,158.84394492208958,2.3826591738313434,2.571306704959273,2.570738623294234,0.34135391900053946
mnist_mlp,scratch,0,50000,91,18847,0.003,0.03,193,0.98816,49408,0.182696962890625,0.94626,0.18153424377441407,0.943,161.98917474597692,2.429837621189654,2.612534584080279,2.611371864964068,0.38334762300110015
mnist_mlp,scratch,0,50000,91,18847,0.003,0.03,393,2.01216,100608,0.12738934814453126,0.96286,0.14960711975097657,0.9574,209.5013090968132,3.142519636452198,3.2699089845967295,3.292126756203175,0.7000601020008617
mnist_mlp,scratch,0,50000,91,18847,0.003,0.03,586,3.00032,150016,0.09485891212463379,0.97226,0.12275057830810547,0.9644,254.11874954402447,3.811781243160367,3.9066401552850007,3.934531821468472,0.9930625110009714
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0,40,0.2048,10240,0.36108572204589845,0.8924,0.35292632446289063,0.8992,120.95451891422272,0.0,0.36108572204589845,0.35292632446289063,0.08455245300137904
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0,90,0.4608,23040,0.23629650482177733,0.92974,0.23658236694335938,0.9316,152.43530234135687,0.0,0.23629650482177733,0.23658236694335938,0.1833120620012778
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0,180,0.9216,46080,0.17077989379882813,0.95004,0.16969454345703125,0.951,186.83251701295376,0.0,0.17077989379882813,0.16969454345703125,0.3432328750004672
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0,193,0.98816,49408,0.16452614242553712,0.95102,0.16913901672363282,0.9516,191.3096809349954,0.0,0.16452614242553712,0.16913901672363282,0.38741716900040046
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0,393,2.01216,100608,0.10654101470947265,0.9692,0.13051659545898436,0.9632,254.54539370164275,0.0,0.10654101470947265,0.13051659545898436,0.7239925700014282
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0,586,3.00032,150016,0.08228839225769043,0.97526,0.11966963958740234,0.9694,314.3435276225209,0.0,0.08228839225769043,0.11966963958740234,1.021978446000503
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-06,40,0.2048,10240,0.36108572204589845,0.8924,0.35292632446289063,0.8992,120.95451891422272,6.047725945711136e-05,0.3611461993053556,0.35298680172234775,0.08896304500012775
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-06,90,0.4608,23040,0.23629650482177733,0.92974,0.23658236694335938,0.9316,152.43530234135687,7.621765117067843e-05,0.23637272247294802,0.23665858459453007,0.19770104700000957
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-06,180,0.9216,46080,0.17077989379882813,0.95004,0.16969454345703125,0.951,186.83251701295376,9.341625850647687e-05,0.1708733100573346,0.16978795971553773,0.3618124060012633
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-06,193,0.98816,49408,0.16452614242553712,0.95102,0.16913901672363282,0.9516,191.3096809349954,9.56548404674977e-05,0.16462179726600462,0.16923467156410033,0.4062369130006118
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-06,393,2.01216,100608,0.10654101470947265,0.9692,0.13051659545898436,0.9632,254.54539370164275,0.00012727269685082137,0.10666828740632348,0.13064386815583517,0.7762781920009729
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-06,586,3.00032,150016,0.08228839225769043,0.97526,0.11966963958740234,0.9694,314.3435276225209,0.00015717176381126045,0.08244556402150169,0.1198268113512136,1.081842809000591
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-06,40,0.2048,10240,0.36108572204589845,0.8924,0.35292632446289063,0.8992,120.95451891422272,0.0001814317783713341,0.36126715382426977,0.35310775624126195,0.08745923400056199
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-06,90,0.4608,23040,0.23629650482177733,0.92974,0.23658236694335938,0.9316,152.43530234135687,0.0002286529535120353,0.23652515777528937,0.23681101989687142,0.20082675900084723
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-06,180,0.9216,46080,0.17077989379882813,0.95004,0.16969454345703125,0.951,186.83251701295376,0.00028024877551943066,0.17106014257434757,0.1699747922325507,0.3594072630003211
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-06,193,0.98816,49408,0.16452614242553712,0.95102,0.16913901672363282,0.9516,191.3096809349954,0.00028696452140249313,0.16481310694693962,0.16942598124503533,0.40344382200055406
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-06,393,2.01216,100608,0.10654101470947265,0.9692,0.13051659545898436,0.9632,254.54539370164275,0.00038181809055246415,0.10692283280002511,0.13089841354953682,0.7436150489993452
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-06,586,3.00032,150016,0.08228839225769043,0.97526,0.11966963958740234,0.9694,314.3435276225209,0.0004715152914337814,0.08275990754912421,0.12014115487883613,1.0622568929993577
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-05,40,0.2048,10240,0.36108605712890623,0.8924,0.3529265869140625,0.8992,120.95402867719531,0.0006047701433859766,0.36169082727229224,0.3535313570574485,0.08617449700068391
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-05,90,0.4608,23040,0.2362968865966797,0.92974,0.23658256225585939,0.9316,152.433995379135,0.0007621699768956751,0.23705905657357537,0.23734473223275507,0.18812508799965144
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-05,180,0.9216,46080,0.1707743637084961,0.94998,0.169695849609375,0.951,186.82809887453914,0.0009341404943726957,0.17170850420286882,0.17062999010374771,0.3464379810011451
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-05,193,0.98816,49408,0.16452188690185546,0.95104,0.16914757690429688,0.9514,191.29932544752955,0.0009564966272376478,0.1654783835290931,0.17010407353153453,0.39123348300017824
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-05,393,2.01216,100608,0.10653141204833984,0.9692,0.13042871704101563,0.9632,254.5069236457348,0.001272534618228674,0.1078039466665685,0.13170125165924432,0.736654467000335
mnist_mlp,scratch,0,50000,128,26506,0.003,1e-05,586,3.00032,150016,0.08216695365905761,0.9753,0.1200568862915039,0.969,314.1230751797557,0.0015706153758987785,0.0837375690349564,0.12162750166740269,1.0590090670011705
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-05,40,0.2048,10240,0.361086162109375,0.8924,0.35292669677734373,0.8992,120.95385607331991,0.0018143078410997988,0.3629004699504748,0.35474100461844355,0.08508575799896789
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-05,90,0.4608,23040,0.2362969842529297,0.92974,0.2365825958251953,0.9316,152.4335564877838,0.002286503347316757,0.23858348760024645,0.23886909917251206,0.18673798799864016
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-05,180,0.9216,46080,0.17077454040527343,0.94998,0.16969595336914062,0.951,186.82716493681073,0.002802407474052161,0.1735769478793256,0.17249836084319278,0.34387800299919036
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-05,193,0.98816,49408,0.16452207458496093,0.95104,0.16914765625,0.9514,191.29829231649637,0.0028694743847474456,0.16739154896970837,0.17201713063474744,0.3880011059991375
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-05,393,2.01216,100608,0.1065312124633789,0.96924,0.13042613830566407,0.9632,254.50566685199738,0.003817585002779961,0.11034879746615886,0.13424372330844403,0.7146685129991965
mnist_mlp,scratch,0,50000,128,26506,0.003,3e-05,586,3.00032,150016,0.08215750198364258,0.9754,0.11981972961425781,0.9694,314.14739429950714,0.004712210914492607,0.08686971289813518,0.12453194052875041,1.0272244089992455
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0001,40,0.2048,10240,0.36108659240722657,0.8924,0.35292693481445314,0.8992,120.95276259444654,0.006047638129722328,0.3671342305369489,0.35897457294417545,0.0882001259997196
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0001,90,0.4608,23040,0.23629753173828125,0.92974,0.23658262329101562,0.9316,152.43064448051155,0.007621532224025578,0.24391906396230684,0.2442041555150412,0.19717720699918573
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0001,180,0.9216,46080,0.17078000778198243,0.95004,0.16968985290527344,0.951,186.82250904664397,0.009341125452332198,0.18012113323431464,0.17903097835760565,0.3559408010005427
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0001,193,0.98816,49408,0.16452078536987305,0.95102,0.16913323669433594,0.9516,191.29378116503358,0.009564689058251679,0.17408547442812472,0.1786979257525876,0.4011949060004554
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0001,393,2.01216,100608,0.10642358947753906,0.96922,0.130703759765625,0.9634,254.47912481799722,0.01272395624089986,0.11914754571843893,0.14342771600652487,0.726968984999985
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0001,586,3.00032,150016,0.08199721839904785,0.97538,0.11930272216796875,0.97,314.0225386098027,0.015701126930490136,0.09769834532953799,0.1350038490984589,1.0549851289997605
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0003,40,0.2048,10240,0.3610881304931641,0.8924,0.3529292724609375,0.8992,120.94942805916071,0.018142414208874105,0.37923054470203815,0.3710716866698116,0.08583204000024125
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0003,90,0.4608,23040,0.23630357940673827,0.9297,0.23658992309570312,0.9316,152.4247249085456,0.02286370873628184,0.2591672881430201,0.25945363183198494,0.18444229799933964
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0003,180,0.9216,46080,0.17080712539672852,0.94986,0.1697268829345703,0.9512,186.80079191923141,0.02802011878788471,0.19882724418461323,0.19774700172245502,0.3603149089994986
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0003,193,0.98816,49408,0.16453945831298827,0.9509,0.16920912475585936,0.9514,191.26967980712652,0.028690451971068977,0.19322991028405725,0.19789957672692834,0.4133572009995987
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0003,393,2.01216,100608,0.10646846618652343,0.96942,0.13026712341308594,0.9634,254.41128850355744,0.03816169327553361,0.14463015946205704,0.16842881668861956,0.7420510129995819
mnist_mlp,scratch,0,50000,128,26506,0.003,0.0003,586,3.00032,150016,0.0817835733795166,0.97566,0.11836169891357422,0.9692,313.9694027900696,0.04709541041851043,0.12887898379802704,0.16545710933208466,1.063172444999509
mnist_mlp,scratch,0,50000,128,26506,0.003,0.001,40,0.2048,10240,0.36108892578125,0.8924,0.3529312072753906,0.8994,120.93690004199743,0.06046845002099872,0.4215573758022487,0.41339965729638933,0.08404028400036623
mnist_mlp,scratch,0,50000,128,26506,0.003,0.001,90,0.4608,23040,0.23630565490722658,0.92966,0.23658044738769532,0.9316,152.4009526669979,0.07620047633349895,0.3125061312407255,0.31278092372119426,0.18756260000009206
mnist_mlp,scratch,0,50000,128,26506,0.003,0.001,180,0.9216,46080,0.17080279434204101,0.95,0.16963909301757812,0.9512,186.7009136006236,0.0933504568003118,0.26415325114235283,0.2629895498178899,0.3645520520003629
mnist_mlp,scratch,0,50000,128,26506,0.003,0.001,193,0.98816,49408,0.16453691665649414,0.95114,0.1690649200439453,0.9514,191.17060570791364,0.09558530285395682,0.26012221951045095,0.26465022289790213,0.40880068600017694
mnist_mlp,scratch,0,50000,128,26506,0.003,0.001,393,2.01216,100608,0.10676169677734375,0.9691,0.12959308471679687,0.9638,254.12001642212272,0.12706000821106136,0.2338217049884051,0.2566530929278582,0.7641057839991845
mnist_mlp,scratch,0,50000,128,26506,0.003,0.001,586,3.00032,150016,0.08143697082519531,0.9756,0.11366121215820313,0.9702,313.0663464665413,0.15653317323327065,0.23797014405846595,0.2701943853914738,1.1142322599989711
mnist_mlp,scratch,0,50000,128,26506,0.003,0.003,40,0.2048,10240,0.3611134539794922,0.89238,0.35295047607421876,0.8994,120.90169147402048,0.18135253721103073,0.542465991190523,0.5343030132852495,0.09193618599965703
mnist_mlp,scratch,0,50000,128,26506,0.003,0.003,90,0.4608,23040,0.23635265502929687,0.92964,0.2366095916748047,0.9314,152.31006712280214,0.2284651006842032,0.46481775571350004,0.4650746923590079,0.20317342299858865
mnist_mlp,scratch,0,50000,128,26506,0.003,0.003,180,0.9216,46080,0.17086426879882813,0.94986,0.16968662719726563,0.9514,186.53687008097768,0.2798053051214665,0.4506695739202946,0.44949193231873213,0.36219454299862264
mnist_mlp,scratch,0,50000,128,26506,0.003,0.003,193,0.98816,49408,0.16460326522827148,0.95102,0.16914981689453126,0.9518,190.96299974247813,0.2864444996137172,0.4510477648419887,0.45559431650824844,0.4090490990001854
mnist_mlp,scratch,0,50000,128,26506,0.003,0.003,393,2.01216,100608,0.1068894792175293,0.9692,0.1299419158935547,0.9636,253.7357196882367,0.3806035795323551,0.48749305874988436,0.5105454954259098,0.7306846800001949
mnist_mlp,scratch,0,50000,128,26506,0.003,0.003,586,3.00032,150016,0.08154189750671387,0.97564,0.11515787353515625,0.969,312.0041397437453,0.468006209615618,0.5495481071223318,0.5831640831507743,1.05538426000021
mnist_mlp,scratch,0,50000,128,26506,0.003,0.01,40,0.2048,10240,0.3611843084716797,0.89242,0.35301785888671877,0.8992,120.78241229616106,0.6039120614808053,0.965096369952485,0.9569299203675241,0.09244920300079684
mnist_mlp,scratch,0,50000,128,26506,0.003,0.01,90,0.4608,23040,0.23644354431152342,0.92966,0.23665684509277343,0.9312,151.995917648077,0.759979588240385,0.9964231325519084,0.9966364333331584,0.20150207799997588
mnist_mlp,scratch,0,50000,128,26506,0.003,0.01,180,0.9216,46080,0.1709738380432129,0.94984,0.16977900390625,0.9514,185.81462329998612,0.9290731164999306,1.1000469545431435,1.0988521204061805,0.37656197900105326
mnist_mlp,scratch,0,50000,128,26506,0.003,0.01,193,0.98816,49408,0.16474042037963868,0.95106,0.1692189239501953,0.9518,190.21026489138603,0.9510513244569302,1.1157917448365688,1.1202702484071254,0.4302490909994958
